id,email,username,password,firstName,lastName,fullName,description,profilePic,isMod,isObserver,isPuppet,instructions,suspicious,disabled,createdAt,updatedAt
149,teresaweath@dartpost.com,TeresaWeath,$2a$10$N3ZRsHJFUvITgIHXj4S12eKNtcPt9syK0Z2vH4rByuerDXtHjdwb6,Lady Tee of Hadriana, ,Lady Tee of Hadriana,"Ultra Remainer, #GTTO, #ToryScum, #ToryLiars, #BrexitLies, #BackTo60, #KS4PM, Woke Remainiac,  #GeneralElectionNow, #ToriesDestroyingOurCountry. I Hate Tories",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1029472955365700783.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:52.559000+00:00,2024-06-09 17:27:52.672257+00:00
157,srj7@dartpost.com,SRJ7,$2a$10$z680gahBYDyHIyB53R3PfuzagPfscs.iXxlMEPN3.221kEMSN7lAi,Steve, ,Steve,Life became much better once I was forced to stop taking it seriously. Red pilled.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1051484101819436863.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:58.242000+00:00,2024-06-09 17:27:58.361570+00:00
165,katalin_pota@dartpost.com,katalin_pota,$2a$10$QdSizXtVI3kjD7HkmJ318ubKK8KmmBHBwBryVzd1KoUfkKMELdX4e,Katalin Pota ☮️☮️☮️, ,Katalin Pota ☮️☮️☮️,"Actor. PhD in Art History. Vegan.
 #M4A #GND #LivingWage #NoWars",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs110848211297309264.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:01.986000+00:00,2024-06-09 17:28:02.100830+00:00
173,cindyb1333@observer.com,cindyb1333,$2a$10$TLFEv92ShBCO5z4f3bjaSemG6GTBSIW2AuZJbX.Qr/CaycU9zWMIq,Cindy Barthi, ,Cindy Barthi,Former Ritz-Carlton emp/ex-Northwest Airlines Res. Agt /travel aficionado/tennis lover/Exclusive Resorts junkie/more travel!,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1051187607447757711.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:28:05.683000+00:00,2024-06-09 17:28:05.893571+00:00
181,suzecat52@dartpost.com,Suzecat52,$2a$10$xU78XOe8DPjl1knapXoRPuz.7ZQiPvbv0GLweixP4sXUYldT3y88u,DemocracyIsNotASpectatorSport, ,DemocracyIsNotASpectatorSport,"Sports fan- Colts, Pacers, Hoosiers-mom of three, grandma to Maddie, Trent & Kelly.  Proud Never Trumper.  Resister Extraordinaire.  Don't mess with my rights!",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs106882438988624722.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:12.260000+00:00,2024-06-09 17:28:12.381376+00:00
189,mdtoorder@dartpost.com,mdtoorder,$2a$10$dyUpM5sHY0o2nrFk22aO/OU2UO2yqvDIpknA2VR1F2O/z1oy1/Mj6,mdtoorder 🇺🇦 🌻🇺🇸, ,mdtoorder 🇺🇦 🌻🇺🇸,"Mom, writer, editor, attorney, Macs, progressive, foodie, cats, #ERA, #gunsense, #StillWithHer, #TeamPelosi, #TheResistance, #INTJ, etc. @mdtoorder@host.tid",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1017476868734147644.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:15.660000+00:00,2024-06-09 17:28:15.775490+00:00
126,churchlady320@dartpost.com,churchlady320,$2a$10$4U1DTWhZ/bZ4pqoBs6sXr.4fybX0yBT7Q1i/KM0BAqEUoS2vbsR4K,Churchlady320, ,Churchlady320,Voice for justice. People of conscience appreciated; don't have to be religious-DO have to care about justice!   #BLM,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1003200527209704226.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:38.435000+00:00,2024-06-09 17:27:38.552433+00:00
134,upschittscreek1@dartpost.com,Upschittscreek1,$2a$10$k1IzGRilaHjVv5M5eUmW6uMecAhRL09A81kvg4wTvStHoiOtbIGc6,Upschittscreek, ,Upschittscreek,"🌊🌊#Resist Animal lover🐈🐕🐔🦃 🦆mini farm, reuse, repurpose, recycle,take no bullschitt, paranormal, nature, RPh, empath
stand for what's right
screw the Gop",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1033058986109761778.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:42.259000+00:00,2024-06-09 17:27:42.544779+00:00
142,starvinlarry@dartpost.com,StarvinLarry,$2a$10$I0Jzhs7ojLR81ECA8NX3duBwkgejhTQT5zT5sorMrkhm9vC1RyID2,StarvinLarry - Biden's Kulak, ,StarvinLarry - Biden's Kulak,"pronouns - Smith &Wesson 
My ❤ belongs to @minxy99
GOA,FPC,ZelmanPartisans 
#TINVOWOOT
 #Collapsitarian
#BTFSTTG 
#TaxationIsTheft 
#chronicpain #opioidhysteria",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1004093965691077765.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:49.094000+00:00,2024-06-09 17:27:49.299388+00:00
150,aubel_f@dartpost.com,aubel_f,$2a$10$ZmXH8QVjKqDz1qep0nx8pu5O.fmCymHMyHIjv41NN2Kmjx5idByIe,Linda F Aubel-Edick, ,Linda F Aubel-Edick,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1025305530088681154.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:52.974000+00:00,2024-06-09 17:27:53.082919+00:00
16,rteachquijote@observer.com,RTeachquijote,$2a$10$lYCx.TII0gIJ7ebvGlH/WOQsBfLQNLI1FL2OTbBhMFr6BL.9xbmeu,Renee Kingcaid, ,Renee Kingcaid,"Professor, grandmother, Democrat, francophile.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs108740082089553936.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:26:40.366000+00:00,2024-06-09 17:26:40.480504+00:00
24,moonbreeze2@observer.com,moonbreeze2,$2a$10$nwUeqOiAtc8GXrbfRUh6WOgvZDDonTREEc4xlwKFKHwO6D3e0/4ty,moonbreeze, ,moonbreeze,"Summer gardens, watching the moon and stars",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1041098088134572976.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:26:44.479000+00:00,2024-06-09 17:26:44.590905+00:00
158,tc1776@dartpost.com,TC1776,$2a$10$ukqjI5ILsKNpe383ikdHMuEQkVw1YhGHthJkfU6XqtBiZVyZH5waa,Infidella, ,Infidella,"Constitutional Republic.The left cheats,lies steals! Big Government enslaves people ! if your woke don’t read my post because I’m awake VET, IFB",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1045839201317562619.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:58.652000+00:00,2024-06-09 17:27:58.826456+00:00
290,nwokolo_leo@dartpost.com,nwokolo_leo,$2a$10$J45d.FYbzmklqlyqk.R/Z.I62zJUFlA.fS7.60Vow8qBGpjgx8jSK,Leo Nwokolo, ,Leo Nwokolo,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1052036417014463522.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:16.235000+00:00,2024-06-09 17:29:16.344532+00:00
166,sciencemilk@observer.com,ScienceMilk,$2a$10$bGSMVsqZJUjdv6CsysBEVeq2/oKsyb2paaMc1DDfXrUp/dJvwcyDi,Science, ,Science,"🌊 I fed a camel (a two humper) some Coca Cola and later in the day he remembered me. A horse tried to bite me once. #Resistance Here, right matters. 
He/Him",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs106047397033627025.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:28:02.428000+00:00,2024-06-09 17:28:02.614497+00:00
174,honeyzumaa@observer.com,HoneyZumaa,$2a$10$wPPQw5zxoyLjZKT1lqCbyenieFO7t36knsakbFnH3ZIKpJXCWlpTG,Honey 🍯, ,Honey 🍯,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs103659213402785408.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:28:09.028000+00:00,2024-06-09 17:28:09.168174+00:00
182,bribi343@dartpost.com,Bribi343,$2a$10$12D2wgraKvgCuu1roQbVtOGRkaf0LFMeSCnPbnS6fDyBInclqoMfy,Michael2000🏳️‍🌈🇨🇦, ,Michael2000🏳️‍🌈🇨🇦,23 and bi. I'm enjoying life one day at a time.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1043789008524227421.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:12.699000+00:00,2024-06-09 17:28:12.855085+00:00
190,direngreyno1@dartpost.com,direngreyno1,$2a$10$jybn6e2NYFdh8xYHNdLVRuNaW4DdfJ62S0a7XESYmnAkyCcz2uIry,ひさ, ,ひさ,"おデブ好き　バイ　アラサー

なんでも大量RTするから注意

フォローしない方がいいです
絡み　めったにないですʕ´• ᴥ•̥`ʔ",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs102861240281778234.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:16.082000+00:00,2024-06-09 17:28:16.192252+00:00
119,u00martin@observer.com,u00martin,$2a$10$wSgDPyBj8C.eFq2fCECUuO/z.ZZpBRqh6D5F6.tKCsoSbLI9YL4Du,なぞのマーチン, ,なぞのマーチン,"組込SE/PG。
アナーキスト。
天皇制廃止論者。
生き物と機械大好き。
脱被爆。
で、自己満、レイシスト、歴史修正主義者と原理主義者は去れ。
＊＊リププロファイリング中(基本非公開)",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1003073925757097164.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:32.188000+00:00,2024-06-09 17:27:32.303874+00:00
127,bbbudget@dartpost.com,BBBudget,$2a$10$mGydFxH2S78Y0knVnnN9eOTXHTxtCrg7MD1rO.9VIUivARyqstq6O,BetterBusinessBudget, ,BetterBusinessBudget,My mission is spreading better business outcomes. RTs do not equal endorsement.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs105149584509303839.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:38.861000+00:00,2024-06-09 17:27:39.060847+00:00
135,tvrizzii@dartpost.com,tvrizzii,$2a$10$m8GoP3Un0Ok9pSlbuw5GMuupKl0CNjaFbFaIfmaVofwn0IcSJP2RO,rizos¹⁶ lvs joyca 🌙, ,rizos¹⁶ lvs joyca 🌙,"pablo torre fan account || la xavineta, lucho's selección española y leo messi stan 💙❤️|| intensita con todo y chillo mucho en varios idiomas, not sorry.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1041129064993214383.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:42.843000+00:00,2024-06-09 17:27:43.054180+00:00
143,kweriousgeorge@observer.com,kweriousgeorge,$2a$10$EiHofhzZCgI63/lIB2oh7OwtqS6hjaFQV6u23gC/4O/R5VycjXEru,#WOKEWOKEWOKEWOKE, ,#WOKEWOKEWOKEWOKE,I am 81 MILLION strong voting for democracy! ….”A person often meets his destiny on the road he took to avoid it” Jean de la Fontaine,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1044919967188700341.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:49.620000+00:00,2024-06-09 17:27:49.814971+00:00
151,romain_pro@observer.com,Romain_Pro,$2a$10$S5EsyGQYttNXp9vR0Pdldu4ffIrtx1KBja5Z67sAnkaaCpkN/HlRa,Romain Michelon #StandWithUkraine 🇺🇦, ,Romain Michelon #StandWithUkraine 🇺🇦,"Militant 🍊 connecté 📱 Consultant CSE - Formateur CSE/CSSCT
@LeGrosCon ''Dis donc, t'essaierais pas de nous faire porter le chapeau, des fois ?!'' 🤣",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1125646615313076.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:53.390000+00:00,2024-06-09 17:27:53.604224+00:00
17,kumaranraina@dartpost.com,KumaranRaina,$2a$10$S5ZGxb0.qoBXZ1TrJDh2YuoJMLZbhA2r7vXkZm9Hzc4xD1YkPToVq,Kumaran Raina, ,Kumaran Raina,A DIE HARD FAN OF Ilayathalapathy Vijay❤,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1005095494731389396.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:26:40.785000+00:00,2024-06-09 17:26:41.203995+00:00
25,eniiii2@observer.com,eniiii2,$2a$10$e76faXkH3HSbmzUm5Pe1t.tRbA25cXaTp0LoFYYzho9eJNBo8n4Lm,eni-panatha🐻☘️🟢 ⚪️, ,eni-panatha🐻☘️🟢 ⚪️,Παναθηναϊκός για Πάντα!!!!! ☘️☘️☘️☘️☘️☘️☘️☘️☘️Never grow up it SUCKS😉,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1017629102188552928.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:26:44.909000+00:00,2024-06-09 17:26:45.092908+00:00
33,steventeaster@observer.com,steventeaster,$2a$10$ZJHPBV.31F9EqDkNIup3m.045LrNGMAmkVOk76sbInUdB96qmJ9MC,STEVEN T. E@STER, ,STEVEN T. E@STER,"#steventeaster 
30yrs Music Biz,
Sag/Aftra
composer-drummer-
#kramerthepimp #indifilm #REGGAE #jazz #hiphop #edm #housemusic #weatnu #piano #drums #percussion",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1031916751624564065.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:26:48.653000+00:00,2024-06-09 17:26:48.882917+00:00
49,cmodowd@observer.com,cmodowd,$2a$10$sH1AHqU8XKHgEbLUP85oVeYnkvQoa0O5yXXrkNzSpRxWqqEISv44O,Marion, ,Marion,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1031691946775888634.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:26:55.926000+00:00,2024-06-09 17:26:56.154449+00:00
159,tartancobweb@dartpost.com,tartancobweb,$2a$10$/tFbCmQ33uUJ51cVO6OcAeYnlBP1Z4VVK2rSECfELDa/z6QW5WhCi,Tartan cobweb/Freda Matthews, ,Tartan cobweb/Freda Matthews,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1030218364180209190.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:59.117000+00:00,2024-06-09 17:27:59.338090+00:00
175,digyoursoul@observer.com,digyoursoul,$2a$10$cE1zW8BetkTB4.RHV5Pk1ubPxXKhGqGI/RJn5fNQmj7SDvMvg83Q.,Eugene V. Debs #IVOTED🗳, ,Eugene V. Debs #IVOTED🗳,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs108141475536149981.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:28:09.464000+00:00,2024-06-09 17:28:09.580589+00:00
183,rajangroverk@dartpost.com,rajangroverk,$2a$10$xNDiNM/aqPYZbMRUebKId./LTLupAwzHNAphypSXA6uIAdeixKCMm,Rajan Grover, ,Rajan Grover,Business Man,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1025370477613560877.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:13.153000+00:00,2024-06-09 17:28:13.265237+00:00
191,eurasiareview@dartpost.com,EurasiaReview,$2a$10$3SeYgTFKxl7/01EzBcbkcOlcBdBg3xte7fN8Zd2jHljZCUq81rMiq,Eurasia Review, ,Eurasia Review,Eurasia Review is an independent Journal that provides a venue for analysts and experts to publish content on a wide-range of subjects.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1016966953301063824.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:16.498000+00:00,2024-06-09 17:28:16.642837+00:00
123,todomejorqenada@observer.com,todomejorqenada,$2a$10$vmE4vZ2Mw.cTrAzAXAHwkuVjnpmDKaQH4/mJqK4.nee56l4dQYuh2,Javier Barrientos, ,Javier Barrientos,"Filosofemas. Juicios ecuánimes. Encuestador socrático. Refutador. Hago camino al andar.
De nobis ipsis silemus.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1014821565455589196.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:36.997000+00:00,2024-06-09 17:27:37.109889+00:00
131,gojira007x@observer.com,Gojira007X,$2a$10$kOo2Gia77FaNVjYHI./vF.81s25qyWy6GMgUPRlNiSJnYTvgClL.m,Gojira007, ,Gojira007,"Writer/Artist.  He/Him.  34yo.  Writer of the ""Sonic the Hedgehog"" fan-project ""Sea3on"": https://t.co/nkNJm5ExBJ",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1004553637958108283.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:40.884000+00:00,2024-06-09 17:27:41.110223+00:00
147,5899kpb@dartpost.com,5899Kpb,$2a$10$9DNWyx0TpVwDHB3OQYCJOuU5BfNNAlmVF7veqa/Pw5jIKDvkZv/Ya,kyle, ,kyle,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1045542790190675641.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:51.681000+00:00,2024-06-09 17:27:51.862119+00:00
155,ianrslack2@observer.com,IanRSlack2,$2a$10$Q1CNoXQ4F3VxPzMTalPaYeG9ToV/URak71RQ41bdkIWxci2AMiGKy,Ian R Slack. #FBPE #rEUnion 🇪🇺#JOHNSONOUT, ,Ian R Slack. #FBPE #rEUnion 🇪🇺#JOHNSONOUT,"Retired. Sometime research scientist, HGV braking expert, physics master and night trunker. Not all at the same time!",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs100367196602765414.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:55.299000+00:00,2024-06-09 17:27:55.521398+00:00
3,mmaureen7@dartpost.com,mmaureen7,$2a$10$bSHFj6qwTV/j90SvI1S.DOidybH5Jk/cXcJY/xKBNPDAexrn1NEBe,Maureen, ,Maureen,"Live in the sunshine, swim the sea, drink the wild air - RWE",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1029554137636156851.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:26:31.923000+00:00,2024-06-09 17:26:32.053184+00:00
4,carolk47@observer.com,CarolK47,$2a$10$NOXEio7.E6Pj3zoD5txRZ.t5cIAZNiZuf6oDFk6ao3UMQyAEA7B2i,CarolK, ,CarolK,"Retired Language Arts/Reading Intervention teacher — Reader, Walker, Supporter of democracy",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1041207593725389886.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:26:32.385000+00:00,2024-06-09 17:26:32.601371+00:00
6,lapham923@dartpost.com,lapham923,$2a$10$YxJ4b4Ee80lgDYXwaw31OuCLGmEtUPjKy90mVhnAeGkIv0LLGfe5e,Doug, ,Doug,"BLM, Democrat, BIDEN WON, Advocate for Voting Rights,, CIVIL RIGHTS MATTER,,Facts
Matter.. Owned by a Boxer dog. 🚫 TROLLS=BLOCK
🚫 BITCOIN",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1014599711214360338.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:26:33.467000+00:00,2024-06-09 17:26:33.622484+00:00
7,vivbwoke@dartpost.com,VivBWoke,$2a$10$dCuIsimuHjupn2f8ddN/beWXVOSYJ4woGnoIeQ2axN.g5HyiEfLau,VivBWoke, ,VivBWoke,Normally mild-mannered human waking up to an abnormal scene. Learning to #Resist.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1016960315622698178.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:26:33.976000+00:00,2024-06-09 17:26:34.134355+00:00
8,kristiwelshies@sockpuppet.com,kristiwelshies,$2a$10$px4HfyHi0QAuY5yLqCeame6Wj1wBSMn8rmjMZZxV0FCCWxL0L0mxS,Kristi, ,Kristi,"Surgeon. Animal lover. Avid reader. Mommy to my two naughty welsh springer spaniels, Dylan and Jamie. Hoping for a BLUE WAVE to right what is wrong.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1031988398103204625.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:26:34.458000+00:00,2024-06-09 17:26:34.649666+00:00
